PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
5659,0,2,male,35.4,1,0,28.3925,S
5660,0,3,male,23.1,3,1,34.068,S
5661,0,1,male,56.1,0,0,53.0691,S
5662,0,3,male,26.9,2,0,22.2717,S
5663,0,3,male,30.2,0,0,8.6992,S
5664,0,3,male,29.1,0,0,10.052,S
5665,0,3,male,17.1,0,0,4.2776,S
5666,0,3,male,32.7,0,0,9.0661,S
5667,0,1,male,28.7,1,0,75.1086,S
5668,1,2,female,35.2,1,1,34.9856,S
5669,0,3,female,24.5,0,0,7.3222,S
5670,1,1,male,21.4,1,0,89.3495,C
5671,0,1,male,46.1,1,0,78.479,S
5672,0,3,male,29.5,0,0,7.6821,S
5673,0,3,female,3.0,3,2,28.4839,S
5674,1,1,female,29.4,1,0,102.8204,C
5675,0,3,male,37.4,0,0,8.9892,S
5676,1,2,female,28.2,0,1,21.5943,S
5677,1,3,female,27.7,0,0,10.5234,Q
5678,0,1,male,27.9,0,0,47.0454,S
5679,1,2,female,17.1,1,2,46.7404,C
5680,0,3,male,24.1,0,0,7.8853,S
5681,1,3,female,27.2,0,0,9.4774,Q
5682,1,2,male,59.5,0,0,9.5007,S
5683,1,2,female,22.6,0,0,21.3827,C
5684,1,1,female,28.3,0,0,52.5839,C
5685,1,2,female,21.4,2,1,33.3114,S
5686,0,1,male,46.8,1,0,65.2355,S
5687,0,3,male,27.0,0,0,10.1367,S
5688,1,1,female,27.3,1,0,59.6715,S
5689,0,3,male,24.8,0,0,11.2667,S
5690,1,1,female,22.7,0,1,56.4451,S
5691,0,1,male,28.2,0,0,48.4794,S
5692,0,3,male,22.7,0,0,9.2983,S
5693,1,1,female,42.3,0,0,147.6888,C
5694,0,1,male,26.3,0,0,49.386,S
5695,0,3,male,30.1,1,0,14.6616,S
5696,1,3,male,5.4,1,1,17.93,C
5697,1,1,female,26.8,0,1,52.7971,S
5698,0,3,male,29.0,0,0,6.8918,S
5699,1,1,female,37.0,0,0,141.4653,C
5700,0,3,male,34.8,1,0,19.0363,S
5701,0,3,male,34.5,0,0,7.9656,S
5702,0,3,male,25.0,0,0,8.3481,S
5703,1,3,female,26.2,0,2,20.0126,C
5704,1,3,female,18.8,0,0,10.9892,C
5705,1,3,male,16.3,1,0,27.1169,C
5706,1,2,female,22.5,0,0,21.2279,S
5707,1,3,male,28.3,0,0,7.7913,C
5708,0,3,male,21.0,0,0,12.0471,S
5709,0,3,female,37.9,1,5,37.7975,S
5710,0,3,male,25.3,0,0,7.2361,S
5711,1,1,female,16.7,0,2,84.788,S
5712,1,1,female,22.8,0,1,55.7287,S
5713,1,3,female,20.5,0,0,9.584,S
5714,0,1,male,30.7,0,0,46.6198,S
5715,0,3,male,25.0,0,0,10.1517,S
5716,1,1,male,56.7,0,0,28.7822,C
5717,0,3,male,20.8,0,0,11.1075,S
5718,1,2,female,35.8,0,0,14.2088,S
5719,0,1,male,56.8,1,1,82.2342,S
5720,1,2,female,36.5,1,0,28.376,S
5721,1,3,female,27.1,0,0,10.2337,Q
5722,1,1,male,26.5,0,0,34.428,S
5723,0,2,male,17.4,0,0,17.5836,S
5724,1,3,female,25.6,0,0,9.2043,C
5725,0,3,female,36.8,0,0,6.4642,S
5726,0,3,male,39.6,0,0,11.5147,Q
5727,1,3,male,18.3,1,1,15.808,C
5728,0,3,male,26.8,0,0,6.9945,S
5729,0,3,male,27.5,0,0,7.1424,S
5730,1,1,female,57.5,0,0,89.2614,S
5731,0,3,male,27.4,0,0,10.1476,Q
5732,0,3,male,29.9,1,0,14.6869,S
5733,1,3,female,27.0,0,0,10.4151,Q
5734,0,3,male,26.2,0,0,10.0442,S
5735,0,3,male,31.9,0,0,9.0688,S
5736,0,3,female,29.9,3,1,31.2991,S
5737,1,3,male,22.4,0,0,15.4627,S
5738,1,3,female,22.6,0,2,17.0002,S
5739,1,1,female,24.5,0,0,151.7262,S
5740,1,3,female,28.7,0,0,6.1787,S
5741,0,3,male,23.4,0,0,12.293,S
5742,0,3,male,19.1,0,0,6.8226,S
5743,0,3,female,13.4,3,1,24.6797,S
5744,0,3,female,28.1,0,0,6.6614,Q
5745,1,2,female,40.5,0,0,13.3616,S
5746,0,2,male,44.7,1,1,30.5196,S
5747,1,3,female,26.9,0,0,8.5389,Q
5748,0,3,male,19.5,0,0,9.5793,S
5749,0,3,female,19.0,1,0,13.4919,S
5750,0,2,male,16.9,0,0,19.7341,S
5751,1,1,female,29.0,1,0,136.1925,S
5752,0,3,male,23.8,0,0,9.9693,S
5753,0,3,male,26.6,0,0,9.8068,S
5754,0,3,male,19.3,0,0,9.4757,S
5755,0,3,male,30.8,0,0,9.4282,C
5756,0,2,male,42.0,1,0,30.1875,S
5757,0,3,male,36.1,0,0,9.229,S
5758,0,3,female,30.5,0,0,7.696,Q
5759,0,2,female,45.6,1,0,30.6173,S
5760,0,3,male,31.6,0,0,9.8103,S
5761,0,3,female,26.9,0,0,13.0508,C
5762,0,3,female,30.0,1,1,16.3327,S
5763,0,3,male,27.5,0,0,6.9657,S
5764,1,2,female,27.2,0,0,14.9186,S
5765,0,3,male,29.2,0,0,9.0917,S
5766,0,1,male,31.2,0,1,240.9516,C
5767,1,3,female,27.3,0,0,6.2098,S
5768,1,3,female,23.0,0,0,7.4272,Q
5769,1,2,female,40.7,1,1,35.1837,S
5770,1,1,male,29.0,0,0,35.2273,S
5771,1,2,female,8.7,0,2,22.5873,S
5772,1,3,female,30.7,3,0,14.562,S
5773,1,2,female,19.6,0,0,15.3887,S
5774,1,1,female,26.3,0,0,68.5252,C
5775,0,3,male,21.1,1,0,18.488,S
5776,1,1,female,36.9,0,0,141.8969,C
5777,0,1,male,41.5,1,0,62.0621,S
5778,0,3,male,25.7,8,2,64.5344,S
5779,0,3,male,20.7,0,0,14.3613,S
5780,1,1,male,33.8,0,0,22.8253,S
5781,1,3,male,35.1,0,0,13.9036,S
5782,1,1,female,50.3,1,1,248.3597,C
5783,1,3,male,29.5,0,0,20.7693,S
5784,0,1,male,28.8,0,0,230.0636,C
5785,0,3,male,49.8,0,0,10.3122,S
5786,0,2,male,68.0,0,0,21.0317,S
5787,1,1,female,30.9,0,0,84.6239,S
5788,0,3,male,25.9,0,0,6.0091,S
5789,1,1,female,27.1,1,0,162.9789,C
5790,0,1,male,52.1,1,0,56.7163,S
5791,0,3,male,34.7,0,0,8.0501,C
5792,0,3,male,35.2,2,0,22.4349,S
5793,0,3,female,28.3,0,2,17.2458,C
5794,0,3,male,8.3,5,2,47.2529,S
5795,0,3,male,25.9,0,0,7.3528,S
5796,1,3,female,31.4,0,0,4.5895,S
5797,1,1,female,49.3,1,0,79.903,S
5798,1,3,male,30.2,0,0,17.8265,S
5799,1,3,female,19.6,0,1,14.5014,S
5800,1,1,male,39.1,1,0,84.894,S
5801,0,3,male,27.3,0,0,9.2858,S
5802,1,3,female,20.1,0,0,8.6126,S
5803,0,2,male,34.5,0,0,14.0763,S
5804,1,2,female,32.8,1,2,37.6568,S
5805,0,3,male,7.0,4,1,30.7219,Q
5806,1,3,female,27.6,0,0,9.7961,Q
5807,0,3,male,18.4,1,1,11.7922,C
5808,0,2,male,18.8,0,0,26.2184,S
5809,0,3,male,26.0,0,0,6.6777,S
5810,0,1,male,25.3,0,0,145.0689,C
5811,1,1,male,37.7,1,0,96.321,S
5812,0,1,male,45.4,0,0,31.8313,S
5813,0,3,male,30.7,0,0,10.6065,C
5814,0,3,male,26.9,0,0,7.6681,S
5815,1,2,female,45.1,0,0,17.8561,S
5816,1,3,female,29.9,0,0,5.6738,S
5817,0,3,male,28.3,0,0,10.9743,C
5818,0,1,male,31.6,1,0,61.7877,S
5819,0,2,male,26.1,1,2,43.7006,C
5820,0,3,male,28.3,1,0,14.29,S
5821,1,3,female,26.1,0,0,9.5375,Q
5822,0,2,male,47.1,0,0,17.5627,S
5823,0,1,male,33.1,1,2,122.2137,S
5824,0,1,male,25.6,0,0,75.5811,C
5825,0,3,male,29.1,0,0,9.201,C
5826,0,3,female,25.9,0,0,12.3713,C
5827,1,3,female,26.6,0,0,8.1245,S
5828,0,3,male,8.6,5,2,47.3806,S
5829,1,3,male,26.6,0,0,7.4624,C
5830,0,3,male,30.3,1,0,16.9142,C
5831,0,3,male,26.2,2,0,20.9522,S
5832,1,1,male,27.3,0,0,42.4621,C
5833,1,1,male,26.4,0,0,34.1155,S
5834,1,2,female,41.1,1,0,33.3993,S
5835,0,3,male,3.3,4,2,33.7644,S
5836,0,3,male,34.1,0,0,12.7369,C
5837,0,2,male,29.0,0,0,20.6475,C
5838,0,3,male,15.1,2,0,22.4139,S
5839,0,3,male,29.7,0,0,8.2947,S
5840,0,3,female,31.5,1,0,14.3523,S
5841,1,1,female,46.4,1,1,163.2094,S
5842,0,2,male,26.5,0,0,7.5869,S
5843,1,1,female,30.2,0,0,95.3677,S
5844,0,2,male,35.9,0,0,17.3569,S
5845,1,1,male,48.1,1,0,82.2447,C
5846,1,3,female,28.7,1,0,18.1494,Q
5847,0,3,male,19.2,0,0,8.1314,S
5848,0,3,male,28.1,0,0,8.111,S
5849,0,3,male,29.3,0,0,10.534,Q
5850,1,1,male,36.6,0,0,26.9051,S
5851,0,3,male,28.3,0,0,18.4109,S
5852,1,1,female,22.2,0,1,48.2579,S
5853,0,3,male,29.0,0,0,10.7516,S
5854,1,1,female,34.0,0,1,79.6254,S
5855,0,3,male,29.4,0,0,7.9621,S
5856,1,3,female,10.8,0,1,16.6397,C
5857,0,3,male,20.4,0,0,9.3793,S
5858,0,3,male,6.5,4,1,30.4852,Q
5859,1,2,female,28.2,0,0,12.8291,S
5860,0,3,male,33.6,0,0,8.2842,S
5861,0,3,male,26.0,0,0,9.9148,S
5862,0,1,male,29.5,0,0,30.6721,S
5863,0,3,male,26.5,0,0,7.447,S
5864,1,1,male,47.0,1,0,85.7564,C
5865,0,1,male,29.0,0,1,252.4897,C
5866,0,3,male,18.9,0,0,8.5789,S
5867,0,3,male,27.9,0,0,11.2316,C
5868,1,3,female,25.0,0,2,21.6551,C
5869,0,2,male,32.0,0,0,9.5698,S
5870,0,3,male,10.3,4,1,27.5207,Q
5871,0,3,male,32.6,0,0,8.1931,S
5872,0,3,male,29.9,1,0,18.6559,C
5873,1,2,female,36.2,0,0,7.7223,S
5874,1,1,female,26.6,0,0,65.7685,C
5875,0,2,male,41.2,0,0,13.5672,S
5876,0,3,male,26.8,0,0,5.5847,S
5877,0,3,male,36.8,2,0,20.0755,S
5878,1,1,male,26.2,0,0,23.3613,S
5879,0,3,male,18.7,0,0,9.2311,S
5880,0,3,male,29.8,1,0,19.3348,C
5881,1,1,female,16.3,1,0,107.3959,C
5882,0,3,male,31.9,0,0,8.9135,S
5883,1,1,female,26.5,0,0,45.752,C
5884,0,1,male,47.7,0,0,34.0324,S
5885,1,2,female,25.3,2,3,33.4293,S
5886,1,1,female,47.6,0,0,29.1812,S
5887,0,3,male,29.2,0,0,8.1195,S
5888,0,3,male,21.5,0,0,8.0878,S
5889,0,3,male,23.2,1,0,11.9188,Q
5890,0,3,male,27.1,8,2,64.8638,S
5891,0,3,male,33.4,0,0,9.6689,C
5892,1,3,male,27.1,0,0,15.9108,S
5893,0,3,male,22.0,0,0,15.3159,S
5894,0,3,male,27.2,8,2,65.2363,S
5895,1,3,female,27.0,0,0,8.0697,Q
5896,0,3,female,28.5,3,1,31.1972,S
5897,0,1,male,30.6,0,0,53.8614,S
5898,1,3,female,25.8,0,0,8.9852,Q
5899,0,2,male,37.3,0,0,17.3313,S
5900,1,2,female,17.9,1,2,50.1954,C
5901,1,3,female,26.7,0,0,11.3382,C
5902,0,3,male,22.0,1,0,12.9537,S
5903,1,1,male,50.6,0,0,50.9237,C
5904,0,3,male,23.1,2,0,22.7028,S
5905,0,3,male,26.4,0,0,9.8396,Q
5906,1,1,male,37.4,0,0,33.5349,S
5907,0,3,male,27.8,0,0,7.2143,S
5908,1,1,female,22.9,0,0,69.3439,S
5909,1,2,female,25.3,2,3,33.4432,S
5910,0,3,male,26.5,0,0,12.0786,Q
5911,0,2,male,24.9,0,2,43.7183,C
5912,0,3,male,28.2,0,0,8.5714,S
5913,0,3,male,54.1,0,0,10.9408,S
5914,1,1,female,31.4,0,0,69.0644,C
5915,0,2,male,33.5,0,1,30.6525,C
5916,0,3,male,27.3,0,0,10.4698,C
5917,0,1,male,38.7,0,1,172.4428,S
5918,0,3,male,30.2,0,0,12.3505,C
5919,0,3,male,30.1,1,0,14.0864,S
5920,0,3,male,14.2,4,1,36.3375,S
5921,0,1,male,29.8,0,0,38.1151,S
5922,1,2,female,45.6,0,0,14.562,S
5923,0,3,male,17.0,1,3,20.8511,S
5924,1,3,female,23.5,0,0,8.9872,S
5925,0,3,male,67.9,0,0,7.9701,Q
5926,1,2,male,28.9,1,0,26.0384,S
5927,0,3,male,30.8,0,0,8.9547,S
5928,0,3,male,25.9,0,0,10.8203,S
5929,1,3,female,25.1,0,0,8.723,Q
5930,1,3,male,38.2,0,0,17.4307,S
5931,0,3,female,9.6,0,1,15.4302,S
5932,0,3,male,27.4,1,0,19.3735,S
5933,1,2,female,6.0,1,1,28.5488,S
5934,1,1,female,38.4,0,0,79.5696,C
5935,1,1,female,52.8,0,0,32.857,C
5936,1,2,female,23.4,0,0,22.006,C
5937,1,3,male,23.4,0,0,15.1528,S
5938,1,3,male,27.3,0,0,15.0502,S
5939,1,1,female,13.8,1,2,115.5874,S
5940,0,3,female,22.2,1,0,13.142,S
5941,0,3,female,29.9,1,1,15.563,S
5942,0,3,male,25.9,8,2,65.3218,S
5943,0,3,female,21.9,1,0,15.7289,S
5944,1,3,female,26.9,1,0,15.4021,Q
5945,0,2,male,40.9,1,1,27.6916,S
5946,0,3,male,35.8,0,0,7.664,S
5947,0,3,female,30.1,8,2,63.2381,S
5948,1,3,female,20.8,0,0,9.877,S
5949,0,3,male,28.1,0,0,16.5088,S
5950,0,3,male,23.5,0,0,11.8496,S
5951,1,2,female,41.7,0,0,20.1168,S
5952,0,3,male,30.0,0,0,8.8861,S
5953,0,2,male,37.6,0,0,11.8459,S
5954,0,3,male,59.3,0,0,10.3297,S
5955,0,3,male,57.7,0,0,9.545,S
5956,0,1,male,27.7,0,0,40.9884,C
5957,1,2,female,7.7,0,1,23.1341,S
5958,1,1,female,50.3,0,0,31.702,S
5959,1,2,female,41.1,0,0,13.135,S
5960,1,2,male,2.6,1,1,25.7333,S
5961,0,3,male,33.6,0,0,10.2238,C
5962,0,3,male,38.8,0,0,10.9601,S
5963,0,1,male,48.4,0,0,33.7184,S
5964,0,2,male,16.8,0,0,19.9591,S
5965,0,2,male,36.6,0,0,16.7632,S
5966,0,1,male,25.6,0,0,69.8885,C
5967,1,3,male,5.5,1,1,14.1106,S
5968,0,2,male,59.8,0,0,20.0886,S
5969,1,3,female,23.3,0,2,17.8929,S
5970,1,1,male,47.7,1,0,81.8516,C
5971,0,3,female,45.4,0,1,12.3364,C
5972,0,2,male,32.6,0,1,28.3831,C
5973,1,2,female,26.3,0,0,17.1292,S
5974,0,3,male,44.1,0,0,9.8865,S
5975,0,3,male,28.3,0,0,8.0313,S
5976,0,2,male,23.8,0,0,21.5927,S
5977,1,2,female,5.4,1,2,30.1142,S
5978,1,2,male,1.0,1,1,24.2399,S
5979,1,1,female,30.5,1,0,133.5786,C
5980,0,2,male,29.3,1,0,23.6704,S
5981,1,3,female,18.2,0,1,13.5973,S
5982,0,3,male,32.8,0,0,8.1478,S
5983,0,3,female,42.1,0,2,19.951,S
5984,0,3,male,28.8,0,0,15.1507,C
5985,0,3,male,27.0,0,0,10.7149,Q
5986,0,3,male,42.8,0,0,11.8109,S
5987,0,1,male,23.7,2,3,271.8455,S
5988,0,3,female,2.5,4,2,34.6382,S
5989,1,1,female,58.1,0,1,75.4358,C
5990,0,3,male,45.3,0,0,10.0342,S
5991,1,3,female,15.3,4,2,32.4195,S
5992,1,1,female,21.2,0,1,64.4562,S
5993,1,1,male,29.5,0,0,36.1586,S
5994,1,1,female,62.8,1,0,76.2211,S
5995,0,3,male,45.4,0,0,8.3815,S
5996,0,3,female,41.5,0,2,19.5107,S
5997,1,1,male,34.2,0,0,24.15,S
5998,0,3,male,35.8,0,0,9.6978,S
5999,0,3,male,19.8,0,0,10.847,S
6000,1,1,male,36.5,0,0,21.6915,S
6001,0,3,male,16.9,0,0,9.5504,S
6002,0,2,male,40.1,0,0,16.9466,S
6003,0,3,male,28.2,0,0,13.2266,S
6004,1,3,male,36.4,0,0,13.6687,S
6005,0,3,male,27.4,1,2,16.3903,S
6006,0,3,male,38.3,0,0,6.8111,Q
6007,0,3,male,19.8,0,0,8.2812,S
6008,0,2,male,40.5,0,0,14.6748,S
6009,0,2,male,28.2,0,0,14.571,S
6010,0,3,male,23.7,0,0,7.0579,S
6011,0,3,male,26.2,0,0,7.5405,S
6012,1,1,female,20.1,0,0,89.1316,S
6013,1,2,female,49.2,1,3,36.1398,S
6014,0,2,male,21.3,0,0,17.6566,S
6015,1,3,female,25.0,0,0,7.1302,Q
6016,1,2,female,29.9,0,0,14.2695,S
6017,1,3,female,5.4,4,2,29.4503,S
6018,1,1,female,56.4,0,1,157.0797,S
6019,0,3,male,28.3,0,0,10.7698,S
6020,0,3,male,20.8,0,0,6.9967,S
6021,0,3,male,25.3,0,0,12.6624,S
6022,1,3,male,24.4,0,0,14.6915,S
6023,1,3,male,16.9,1,0,26.1891,C
6024,1,3,male,27.3,0,0,21.7392,S
6025,0,3,male,13.5,4,1,38.2333,S
6026,1,2,female,16.9,1,0,25.4474,C
6027,0,3,male,27.4,0,0,7.0601,S
6028,0,3,male,38.3,0,0,10.0043,C
6029,1,3,female,25.8,0,0,8.2046,Q
6030,1,1,male,28.2,0,0,22.4109,S
6031,1,2,male,31.2,0,0,23.5994,S
6032,0,3,male,30.0,0,0,9.821,S
6033,0,2,male,28.8,0,0,11.244,S
6034,0,3,female,23.0,0,0,9.932,S
6035,1,3,female,19.5,0,0,8.7308,S
6036,0,3,male,23.4,0,0,10.5774,S
6037,0,3,male,27.5,0,0,8.4898,S
6038,1,1,male,25.8,0,0,43.3015,S
6039,0,3,female,26.4,0,1,10.0795,Q
6040,1,2,male,0.4,2,1,30.0292,S
6041,0,3,male,29.0,0,0,10.3296,C
6042,0,2,male,29.8,0,0,10.4828,S
6043,1,3,female,5.7,0,2,21.1697,C
6044,0,3,male,29.5,0,0,11.3081,C
6045,0,3,male,24.6,0,0,10.7165,S
6046,0,3,male,26.9,0,0,16.5859,S
6047,1,3,female,26.8,0,0,8.7997,Q
6048,0,3,male,27.1,0,0,7.9378,S
6049,1,1,female,21.7,0,2,70.4666,S
6050,0,1,male,26.6,0,0,234.6013,S
6051,0,3,male,27.3,0,0,9.041,S
6052,1,1,male,35.4,0,0,512.3292,C
6053,0,3,male,21.8,0,0,8.2804,S
6054,0,3,female,43.9,0,1,11.3922,C
6055,0,1,male,21.9,2,3,288.9077,S
6056,0,2,female,34.7,0,0,10.3348,S
6057,0,3,female,29.3,1,0,14.5692,C
6058,0,3,male,34.1,0,0,8.5887,S
6059,0,3,male,22.3,0,0,5.2593,S
6060,1,3,female,18.5,0,0,9.1209,C
6061,0,2,male,25.3,0,0,17.7681,S
6062,0,3,male,31.0,0,0,9.658,S
6063,1,1,female,49.1,0,0,32.1347,S
6064,1,2,female,39.0,0,0,10.7892,Q
6065,1,1,female,42.3,0,0,140.2733,C
6066,1,3,female,17.6,0,1,10.4925,C
6067,0,3,male,28.4,0,0,8.5055,S
6068,0,3,female,27.7,1,1,15.8587,S
6069,1,2,female,16.9,1,0,25.7814,C
6070,1,3,female,24.9,0,0,7.5842,S
6071,0,3,male,35.3,0,0,10.3226,S
6072,0,3,male,27.4,1,0,13.4944,S
6073,0,3,male,26.4,0,0,9.3288,Q
6074,0,2,male,25.6,0,0,17.4419,S
6075,1,2,female,36.4,0,0,13.8576,S
6076,1,3,female,10.1,0,1,17.47,C
6077,0,3,male,26.3,0,0,9.1492,Q
6078,1,2,male,0.5,1,1,24.5777,S
6079,0,3,male,62.7,0,0,8.6487,S
6080,1,3,female,27.3,0,0,9.6352,Q
6081,0,3,female,39.6,0,5,26.4659,Q
6082,1,3,female,6.9,0,2,23.6662,C
6083,0,3,male,40.0,0,0,9.8238,S
6084,0,1,male,62.1,0,0,32.0463,S
6085,0,3,female,32.4,1,1,18.9739,S
6086,1,1,female,27.5,0,0,85.0712,C
6087,1,2,female,28.6,1,0,28.5222,S
6088,0,2,male,38.4,0,0,14.0699,S
6089,1,3,female,27.7,1,0,7.7102,S
6090,0,3,male,53.6,0,0,12.0823,S
6091,0,3,female,23.0,0,0,9.1463,S
6092,1,3,female,30.5,1,0,7.7195,S
6093,0,1,male,45.7,0,0,26.9329,S
6094,1,3,female,4.6,4,2,28.6733,S
6095,1,3,male,3.7,1,1,13.1952,S
6096,1,1,female,49.9,0,0,72.8432,C
6097,0,3,male,27.4,0,0,10.6698,Q
6098,0,3,female,25.4,1,0,13.6227,C
6099,1,3,female,23.8,0,0,8.3066,Q
6100,1,1,male,27.6,0,0,33.3999,S
6101,1,3,female,17.0,0,1,11.2204,C
6102,0,1,male,57.2,0,0,29.9115,S
6103,0,1,male,32.7,0,0,53.0442,S
6104,0,3,male,27.4,1,0,14.8977,S
6105,0,3,female,45.8,1,3,33.4017,S
6106,1,1,female,49.5,1,1,251.6127,C
6107,1,3,female,5.3,4,2,28.6114,S
6108,0,3,female,1.9,4,2,36.0307,S
6109,0,3,male,29.0,0,0,9.0905,Q
6110,1,1,female,50.8,0,0,80.5943,C
6111,0,1,male,44.3,1,0,87.416,S
6112,0,3,male,7.6,4,1,30.628,Q
6113,0,3,male,24.9,0,0,9.0881,S
6114,1,3,male,29.1,0,0,17.4983,S
6115,1,1,female,23.5,1,0,66.5777,S
6116,0,2,male,62.8,1,1,38.4296,S
6117,0,3,female,29.8,0,0,8.4005,Q
6118,0,3,female,26.0,2,0,19.4829,S
6119,0,3,male,30.4,0,0,8.7895,S
6120,0,3,male,29.0,0,0,11.9186,C
6121,0,3,male,19.6,1,1,11.2167,S
6122,0,2,male,29.4,0,0,8.186,S
6123,1,1,female,23.9,0,1,69.9853,S
6124,0,2,male,32.5,0,0,15.0057,S
6125,0,3,male,26.7,0,0,13.4462,S
6126,1,2,female,15.5,1,0,30.1543,C
6127,1,2,female,31.5,0,0,13.1216,S
6128,1,3,female,30.9,1,1,17.1075,S
6129,0,2,male,29.4,1,0,23.9167,S
6130,0,3,male,9.1,5,2,47.1171,S
6131,0,3,male,29.6,0,0,9.5489,C
6132,0,3,female,2.4,3,2,30.0688,S
6133,0,3,male,5.7,3,2,32.497,S
6134,0,3,male,28.4,0,0,10.347,C
6135,1,1,female,19.7,3,2,267.4609,S
6136,1,1,female,58.3,1,0,74.7772,C
6137,1,2,female,28.0,0,0,14.7663,S
6138,0,3,female,25.6,0,0,12.805,C
6139,1,1,female,33.9,0,1,75.4681,S
6140,1,1,female,22.0,1,0,113.0392,C
6141,0,3,male,28.1,0,0,8.203,S
6142,0,3,male,27.5,1,0,13.2302,S
6143,0,3,male,25.3,0,0,10.2345,S
6144,1,1,female,19.4,3,2,271.721,S
6145,1,3,female,26.6,0,0,8.3981,Q
6146,0,3,male,25.8,3,1,33.3037,S
6147,1,3,female,25.3,0,0,7.2639,Q
6148,0,2,male,23.7,0,0,9.7034,S
6149,0,3,male,27.0,0,0,7.3149,S
6150,0,2,male,26.2,0,0,12.9457,S
6151,0,3,male,17.8,1,1,17.0516,C
6152,1,2,female,49.9,1,3,37.3853,S
6153,1,3,male,27.2,0,0,16.4044,S
6154,0,3,male,26.9,2,0,23.1971,S
6155,0,3,male,32.8,0,0,7.4801,S
6156,1,2,female,34.0,0,2,31.8988,S
6157,1,3,male,3.3,1,1,15.5194,S
6158,0,2,female,40.4,1,0,22.1575,S
6159,1,2,female,14.9,0,1,24.9374,S
6160,1,1,female,38.8,0,1,90.283,C
6161,0,3,male,44.5,0,1,14.8439,S
6162,0,1,male,25.2,2,3,272.0945,S
6163,0,2,male,22.9,0,0,16.5597,S
6164,0,3,male,25.2,0,0,6.6151,S
6165,0,3,male,29.2,0,0,10.5132,Q
6166,0,1,male,37.6,1,0,59.4492,S
6167,1,3,male,24.0,0,0,11.9831,C
6168,1,2,female,16.7,1,0,28.6682,C
6169,1,3,male,4.6,1,1,13.684,S
6170,1,3,male,29.3,0,0,9.0057,C
6171,1,2,male,34.0,0,0,22.2252,S
6172,0,3,male,20.6,0,0,5.0558,S
6173,1,1,female,16.9,0,1,55.2315,S
6174,0,1,male,31.3,0,0,32.8598,C
6175,1,1,male,23.4,1,0,95.1446,C
6176,0,3,male,28.3,0,0,8.9548,Q
6177,0,3,male,32.6,1,0,15.3329,S
6178,0,1,male,71.0,0,0,35.5798,C
6179,0,1,male,29.3,0,0,32.6642,C
6180,1,2,female,20.5,1,1,33.0165,S
6181,1,2,female,36.4,0,0,13.8171,Q
6182,1,3,female,28.6,0,2,22.8101,C
6183,0,3,male,26.4,0,0,6.8902,S
6184,0,1,male,62.3,1,4,259.0663,S
6185,1,3,male,37.3,0,0,15.9919,S
6186,0,3,male,36.6,1,0,14.2879,S
6187,0,3,male,36.8,1,1,19.5997,S
6188,0,1,male,43.6,1,0,58.6911,S
6189,1,1,male,45.6,1,0,53.5224,S
6190,0,3,male,23.9,3,1,32.2417,S
6191,0,2,male,71.4,0,0,20.4369,S
6192,0,3,male,27.3,0,0,9.0053,Q
6193,1,3,female,29.6,0,0,7.6296,S
6194,0,2,male,59.6,0,0,20.2109,S
6195,0,3,male,26.3,0,0,16.8593,S
6196,1,3,male,28.8,0,0,14.9087,S
6197,1,1,female,29.2,1,2,162.903,S
6198,0,3,male,27.0,0,0,7.2432,S
6199,0,3,female,26.6,1,0,15.1607,S
6200,0,3,male,31.4,0,0,10.5368,C
6201,0,3,male,20.6,0,0,10.7581,S
6202,0,3,male,25.2,0,0,14.679,Q
6203,1,3,female,24.4,0,0,9.6387,S
6204,0,3,male,25.3,3,1,32.6721,S
6205,1,3,female,28.9,0,0,5.635,S
6206,0,2,male,54.5,1,0,32.2279,S
6207,1,1,male,24.3,1,0,91.6208,C
6208,0,3,male,56.7,0,0,10.9383,S
6209,0,3,male,26.9,0,0,14.9031,S
6210,0,2,male,49.4,0,0,14.736,S
6211,1,2,male,1.8,1,1,29.7295,S
6212,0,1,male,46.5,0,0,68.461,C
6213,0,3,male,29.9,0,0,9.2428,S
6214,1,3,female,28.6,1,0,9.0733,S
6215,0,1,male,40.6,0,0,12.701,S
6216,1,2,female,45.6,0,0,13.0154,S
6217,1,3,female,29.8,1,0,8.2354,S
6218,0,1,male,27.7,0,0,14.9037,S
6219,0,3,male,38.2,0,0,9.6389,S
6220,1,3,male,23.1,0,0,11.5508,C
6221,1,2,male,32.2,0,0,20.6319,S
6222,1,3,female,27.3,0,0,9.9378,Q
6223,0,3,male,25.2,0,0,5.0045,S
6224,1,1,male,46.1,1,0,84.0269,C
6225,1,3,female,24.6,0,0,9.6475,Q
6226,0,3,male,30.5,0,0,8.2346,S
6227,0,3,female,29.2,0,0,7.337,S
6228,0,3,male,21.5,0,0,11.0048,S
6229,0,2,male,29.8,0,0,10.5395,S
6230,0,1,male,27.6,0,1,76.8875,S
6231,1,3,female,14.3,1,0,13.0142,C
6232,0,3,female,41.9,0,5,30.3945,S
6233,0,1,male,31.8,0,0,35.3285,C
6234,1,2,female,44.7,1,1,41.0746,S
6235,1,1,male,26.0,0,0,69.3113,C
6236,1,1,female,41.9,0,0,136.0166,C
6237,1,1,female,20.3,1,2,262.6556,C
6238,0,2,female,37.0,0,0,8.232,S
6239,0,3,male,40.4,0,0,8.5543,S
6240,0,1,male,44.3,0,0,30.8648,S
